"(0.36220238095238094, 0.6802380952380953)"
"(0.20000000000000004, 0.4000000000000001)"
"(0.20357142857142857, 0.4571428571428572)"
"(0.3, 0.5)"
"(0.2942857142857143, 0.5142857142857142)"
"(0.19999999999999996, 0.6)"
"(0.3104166666666667, 0.5750000000000001)"
"(0.4763888888888889, 0.7055555555555556)"
"(0.2928571428571428, 0.4557142857142857)"
"(0.0, 0.6)"
"(0.1359375, 0.4364583333333334)"
"(0.033333333333333326, 0.5333333333333333)"
"(0.11000000000000001, 0.63)"
"(0.5249999999999999, 0.7000000000000001)"
"(0.25, 0.4666666666666666)"
"(0.3666666666666667, 0.5628205128205129)"
"(-0.14116161616161615, 0.5333333333333333)"
"(0.4142857142857143, 0.5071428571428571)"
"(0.4697916666666667, 0.6958333333333334)"
"(0.5291666666666667, 0.7625000000000001)"
"(0.5, 0.5)"
"(0.16, 0.36)"
"(0.2833333333333333, 0.5499999999999999)"
"(0.2390625, 0.6312500000000001)"
"(0.121875, 0.45)"
"(0.3566666666666667, 0.7666666666666667)"
"(-0.14507575757575758, 0.44166666666666665)"
"(0.09999999999999998, 0.6333333333333333)"
"(0.7041666666666667, 1.0)"
"(0.3666666666666667, 0.7166666666666667)"
"(0.30000000000000004, 0.28125)"
"(0.0, 0.0)"
"(0.13333333333333333, 0.4666666666666666)"
"(0.16666666666666666, 0.16666666666666666)"
"(0.421875, 0.55)"
"(0.2916666666666667, 0.6833333333333332)"
"(0.1, 0.4)"
"(0.47666666666666674, 0.6799999999999999)"
"(0.22777777777777777, 0.6537037037037037)"
"(0.15, 0.5666666666666668)"
"(0.09166666666666667, 0.45)"
"(0.43333333333333335, 0.6240740740740741)"
"(0.39999999999999997, 0.4000000000000001)"
"(0.0, 0.0)"
"(0.4, 0.6399999999999999)"
"(0.07000000000000002, 0.46749999999999997)"
"(0.012500000000000004, 0.22499999999999998)"
"(0.07761904761904763, 0.4847619047619047)"
"(0.07777777777777777, 0.5777777777777778)"
"(0.2907575757575757, 0.7929166666666667)"
"(0.18, 0.65)"
"(0.35, 0.4)"
"(-0.04642857142857144, 0.5535714285714286)"
"(0.06999999999999999, 0.33142857142857146)"
"(0.25, 1.0)"
"(0.4375, 0.65)"
"(0.75, 0.75)"
"(0.25, 0.575)"
"(0.7083333333333333, 1.0)"
"(-0.4083333333333332, 0.8888888888888888)"
"(0.25666666666666665, 1.0)"
"(0.5, 0.625)"
"(-0.59375, 0.75)"
"(0.2958333333333333, 0.6916666666666667)"
"(0.10557851239669419, 0.32499999999999996)"
"(0.25, 0.5192307692307692)"
"(0.1707070707070707, 0.3429292929292929)"
"(0.3333333333333333, 0.5666666666666668)"
"(0.0, 0.0)"
"(0.175, 0.47000000000000003)"
"(0.32, 0.5928571428571429)"
"(-0.034615384615384576, 0.38076923076923075)"
"(0.425, 0.6416666666666666)"
"(0.375, 0.425)"
"(0.35, 0.4)"
"(0.3322222222222222, 0.7288888888888888)"
"(0.17857142857142858, 0.3821428571428571)"
"(0.22000000000000003, 0.62)"
"(0.04, 0.5)"
"(-0.5464285714285715, 0.5928571428571429)"
"(0.4666666666666666, 0.3416666666666666)"
"(-0.30000000000000004, 0.35)"
"(0.15357142857142858, 0.5303571428571429)"
"(0.16845238095238096, 0.7047619047619048)"
"(0.19863636363636367, 0.5429545454545455)"
"(0.07019230769230765, 0.5628205128205128)"
"(-0.15208333333333332, 0.25833333333333336)"
"(0.35833333333333334, 0.45)"
"(0.5416666666666666, 0.8333333333333334)"
"(0.45, 0.6749999999999999)"
"(0.2696969696969697, 0.621969696969697)"
"(0.44722222222222224, 0.6888888888888888)"
"(0.3416666666666667, 0.9166666666666667)"
"(0.27499999999999997, 0.35)"
"(0.316, 0.44000000000000006)"
"(0.30000000000000004, 0.7)"
"(0.12276936026936028, 0.4820286195286195)"
"(0.0375, 0.4041666666666666)"
"(-0.125, 0.65)"
"(-0.16944444444444443, 0.41111111111111115)"
"(0.24490740740740743, 0.7166666666666667)"
"(0.008796296296296302, 0.4680555555555556)"
"(0.2571428571428571, 0.7035714285714286)"
"(0.10770833333333332, 0.5204166666666666)"
"(0.4375, 0.6)"
"(0.65625, 0.44999999999999996)"
"(0.05178571428571429, 0.6857142857142857)"
"(0.03214285714285715, 0.6464285714285715)"
"(0.35, 0.85)"
"(0.07494658119658121, 0.6073870573870574)"
"(0.21071428571428572, 0.4035714285714286)"
"(0.25, 0.44375)"
"(0.37083333333333335, 0.5166666666666667)"
"(0.17593537414965985, 0.5319727891156463)"
"(0.03690476190476192, 0.36071428571428577)"
"(0.47261904761904755, 0.5948412698412698)"
"(0.28863636363636364, 0.5499999999999999)"
"(0.01805555555555556, 0.36965811965811973)"
"(0.09375, 0.625)"
"(0.4375, 0.35)"
"(0.2, 0.3)"
"(0.305, 0.7)"
"(0.14375, 0.7142857142857143)"
"(0.09375, 0.5387500000000001)"
"(0.19999999999999998, 0.375)"
"(0.045, 0.425)"
"(-0.1, 0.275)"
"(0.24583333333333335, 0.5666666666666668)"
"(0.11904761904761904, 0.4571428571428572)"
"(-0.033333333333333326, 0.6333333333333333)"
"(-0.25, 0.4)"
"(0.15416666666666667, 0.3958333333333333)"
"(0.19765625, 0.6460863095238095)"
"(0.5, 0.5)"
"(0.22708333333333333, 0.32916666666666666)"
"(0.45, 0.8333333333333334)"
"(0.2708333333333333, 0.5916666666666667)"
"(0.375, 0.5333333333333333)"
"(0.14821428571428572, 0.4544642857142857)"
"(0.2716666666666666, 0.5833333333333333)"
"(-0.08333333333333336, 0.7666666666666666)"
"(0.012500000000000011, 0.6333333333333333)"
"(0.33999999999999997, 0.535)"
"(0.5583333333333333, 0.6666666666666666)"
"(0.028571428571428588, 0.5523809523809524)"
"(-0.2894957983193277, 0.5760504201680672)"
"(0.3, 0.2)"
"(0.515625, 0.54375)"
"(0.26666666666666666, 0.9166666666666667)"
"(0.0, 0.3333333333333333)"
"(0.13, 0.13)"
"(0.8, 0.75)"
"(0.2777777777777778, 0.8666666666666667)"
"(0.12708333333333333, 0.2833333333333333)"
"(0.2412962962962963, 0.43592592592592594)"
"(0.4174242424242424, 0.6227272727272728)"
"(-0.18333333333333335, 0.6699999999999999)"
"(0.0, 0.06666666666666667)"
"(0.2333333333333333, 0.3666666666666667)"
"(0.16329966329966328, 0.48055555555555557)"
"(0.44000000000000006, 0.40538461538461534)"
"(0.3125, 0.3)"
"(0.3037037037037037, 0.4962962962962963)"
"(0.0, 0.6)"
"(0.65, 0.15)"
"(0.2, 0.2)"
"(0.16, 0.24)"
"(0.21666666666666667, 0.6766666666666667)"
"(0.30918367346938774, 0.5744897959183675)"
"(0.1515625, 0.3520833333333333)"
"(0.0, 0.6666666666666666)"
"(0.2166666666666667, 0.6266666666666667)"
"(0.29583333333333334, 0.5916666666666667)"
"(0.19999999999999998, 0.6714285714285714)"
"(0.45, 0.65)"
"(0.12500000000000003, 0.5035714285714286)"
"(0.32483766233766237, 0.5506493506493506)"
"(-0.06666666666666667, 0.5)"
"(0.30000000000000004, 0.35)"
"(0.21428571428571427, 0.42857142857142855)"
"(0.354, 0.601)"
"(0.03125, 0.5)"
"(0.1, 0.15000000000000002)"
"(0.16, 0.5399999999999999)"
"(0.4083333333333334, 0.8666666666666667)"
"(0.16666666666666666, 0.7333333333333334)"
"(0.11666666666666665, 0.8366666666666667)"
"(0.09166666666666667, 0.325)"
"(0.38833333333333336, 0.7050000000000001)"
"(0.10727272727272727, 0.41500000000000004)"
"(0.14204545454545456, 0.4005681818181818)"
"(0.036111111111111115, 0.4694444444444444)"
"(0.1841233766233766, 0.7199999999999999)"
"(0.47333333333333333, 0.6333333333333334)"
"(0.17285714285714288, 0.5442857142857143)"
"(-0.05833333333333335, 0.3333333333333333)"
"(0.20000000000000004, 0.5333333333333333)"
"(-0.03333333333333336, 0.8666666666666667)"
"(0.11875, 0.85)"
"(0.0, 0.0)"
"(-0.25, 0.25)"
"(0.0, 0.5)"
"(-0.1511111111111111, 0.46277777777777784)"
"(0.3, 0.1)"
"(0.19999999999999998, 0.3)"
"(0.8, 0.75)"
"(0.024999999999999998, 0.20833333333333334)"
"(0.4375, 0.3375)"
"(0.0875, 0.4125)"
"(-0.06250000000000001, 0.4375)"
"(0.16666666666666666, 0.5)"
"(0.36, 0.44000000000000006)"
"(0.4375, 0.6662037037037037)"
"(-0.3, 0.4)"
"(0.17875000000000005, 0.4661111111111111)"
"(0.475, 0.8)"
"(0.2333333333333333, 0.26666666666666666)"
"(-0.16666666666666666, 0.3)"
"(0.4569602272727273, 0.4848484848484849)"
"(0.4015625, 0.3875)"
"(0.2111111111111111, 0.5555555555555555)"
"(-0.2, 1.0)"
"(0.25, 0.5499999999999999)"
"(-0.09999999999999999, 0.44999999999999996)"
"(0.47291666666666665, 0.6416666666666667)"
"(0.2722916666666667, 0.46033333333333337)"
"(0.075, 0.45)"
"(0.2333333333333333, 0.3)"
"(0.22797077922077924, 0.5027380952380952)"
"(0.3041666666666667, 0.6083333333333333)"
"(0.13333333333333333, 0.30666666666666664)"
"(0.21458333333333335, 0.5699074074074075)"
"(-0.09807765151515152, 0.4679166666666667)"
"(0.2792222222222222, 0.6034444444444447)"
"(0.375, 0.5)"
"(0.37777777777777777, 0.5666666666666668)"
"(0.475, 0.4666666666666667)"
"(0.3333333333333333, 0.5)"
"(0.39999999999999997, 0.6437499999999999)"
"(0.17708333333333331, 0.38541666666666663)"
"(0.20454545454545456, 0.3757575757575758)"
"(0.2947727272727273, 0.595)"
"(0.2395419034090909, 0.5193181818181818)"
"(0.44722222222222224, 0.6055555555555555)"
"(-0.5, 0.7)"
"(0.55, 0.5)"
"(0.41250000000000003, 0.525)"
"(0.39988636363636365, 0.6292045454545455)"
"(0.3311904761904762, 0.5973809523809523)"
"(0.2581845238095238, 0.5050595238095238)"
"(0.38968253968253974, 0.4301587301587302)"
"(0.35, 0.36875)"
"(0.0, 0.0)"
"(0.39999999999999997, 0.5333333333333333)"
"(0.15833333333333333, 0.49166666666666664)"
"(0.0, 0.0)"
"(-0.08333333333333333, 0.5333333333333333)"
"(0.24500000000000002, 0.36)"
"(0.35, 0.5875)"
"(0.27692307692307694, 0.4192307692307693)"
"(0.037500000000000006, 0.3375)"
"(-0.26206709956709956, 0.6363636363636365)"
"(0.1600550964187328, 0.41019283746556473)"
"(0.19999999999999998, 0.7333333333333334)"
"(0.17666666666666667, 0.6466666666666667)"
"(0.03166666666666667, 0.605)"
"(0.5375, 0.5166666666666667)"
"(0.4, 0.6)"
"(0.23863636363636365, 0.5454545454545454)"
"(0.2285714285714286, 0.4571428571428572)"
"(0.39, 0.575)"
"(0.23125, 0.55)"
"(0.23977272727272725, 0.4)"
"(0.2852272727272727, 0.45113636363636367)"
"(0.32999999999999996, 0.44833333333333336)"
"(-0.4625, 0.8)"
"(0.04023809523809523, 0.5083333333333333)"
"(0.275, 0.5166666666666666)"
"(0.3055555555555556, 0.4666666666666666)"
"(0.215, 0.5549999999999999)"
"(0.0, 0.0)"
"(0.55, 0.7)"
"(0.65, 0.65)"
"(0.3211111111111111, 0.4666666666666666)"
"(0.42000000000000004, 0.5)"
"(-0.05625, 0.39375)"
"(-0.02472222222222224, 0.5361111111111111)"
"(0.36759259259259264, 0.5111111111111111)"
"(0.3912642045454545, 0.5661931818181819)"
"(0.2595833333333334, 0.4366666666666667)"
"(0.37388888888888894, 0.7683333333333334)"
"(1.0, 1.0)"
"(-0.04791666666666667, 0.8854166666666666)"
"(0.425, 0.525)"
"(-0.065, 0.26)"
"(0.15833333333333333, 0.45)"
"(0.15, 0.51)"
"(0.10833333333333334, 0.7875)"
"(0.5, 0.7083333333333334)"
"(0.25, 0.55)"
"(0.7000000000000001, 0.5333333333333333)"
"(0.21874999999999997, 0.47625)"
"(0.17500000000000002, 0.30833333333333335)"
"(0.044318181818181805, 0.4636363636363638)"
"(0.1575757575757576, 0.49444444444444446)"
"(0.2425925925925926, 0.3481481481481482)"
"(-0.08690476190476192, 0.4654761904761905)"
"(0.2805803571428571, 0.4325148809523809)"
"(0.3, 0.7333333333333334)"
"(0.5, 0.6944444444444444)"
"(0.2625, 0.3)"
"(0.05, 0.25)"
"(0.27499999999999997, 0.55)"
"(0.02878787878787879, 0.2833333333333333)"
"(0.1, 0.1)"
"(0.03821548821548822, 0.46936026936026926)"
"(0.425, 0.5)"
"(0.3933333333333333, 0.5666666666666667)"
"(0.75, 1.0)"
"(0.025000000000000005, 0.5)"
"(0.5, 0.5)"
"(0.19385371572871576, 0.47033730158730164)"
"(0.24444444444444446, 0.5555555555555556)"
"(0.5527777777777778, 0.6444444444444445)"
"(-0.13666666666666666, 0.6111111111111112)"
"(0.22083333333333333, 0.6166666666666667)"
"(0.0625, 0.175)"
"(0.25, 0.6)"
"(0.07500000000000001, 0.6000000000000001)"
"(0.265, 0.31777777777777777)"
"(0.041011904761904756, 0.4819907407407407)"
"(0.1421875, 0.3041666666666667)"
"(-0.0661111111111111, 0.31777777777777777)"
"(-0.004199999999999993, 0.5002)"
"(0.0025000000000000022, 0.29666666666666675)"
"(0.29892857142857143, 0.5501785714285714)"
"(0.1373015873015873, 0.6492063492063492)"
"(-0.015833333333333338, 0.6097222222222222)"
"(0.27936507936507937, 0.5920634920634921)"
"(0.4000000000000001, 0.9)"
"(0.03333333333333333, 0.43333333333333335)"
"(0.3, 0.39999999999999997)"
"(0.18333333333333335, 0.44285714285714284)"
"(0.057142857142857134, 0.4214285714285715)"
"(0.0, 0.0)"
"(0.26666666666666666, 0.5)"
"(0.5069444444444444, 0.42777777777777776)"
"(0.2791666666666667, 0.375)"
"(-0.05021164021164023, 0.3779100529100529)"
"(0.2, 0.2)"
"(0.0, 0.1)"
"(0.0, 0.0)"
"(0.03333333333333333, 0.0)"
"(0.0, 0.0)"
"(-0.0027777777777777866, 0.45)"
"(0.6, 0.6)"
"(0.7, 0.6000000000000001)"
"(-0.08583333333333332, 0.31166666666666665)"
"(0.0, 0.0)"
"(-1.0, 1.0)"
"(0.4715909090909091, 0.525)"
"(0.45555555555555555, 0.5833333333333334)"
"(0.26150334513970885, 0.5895346320346321)"
"(0.4444444444444444, 0.5765432098765432)"
"(0.2642857142857143, 0.625)"
"(0.2883707201889021, 0.5536599763872491)"
"(0.175, 0.7)"
"(0.3916666666666666, 0.6541666666666667)"
"(0.24166666666666664, 0.5444444444444445)"
"(0.43380952380952387, 0.5004761904761905)"
"(0.12321428571428572, 0.41428571428571426)"
"(0.07125000000000001, 0.46638888888888885)"
"(0.075, 0.43333333333333335)"
"(0.2830357142857143, 0.6660714285714286)"
"(0.48854166666666665, 0.7364583333333334)"
"(0.13571428571428573, 0.4321428571428571)"
"(0.16499999999999998, 0.48500000000000004)"
"(0.33269230769230773, 0.4809171597633136)"
"(0.3055555555555555, 0.5222222222222223)"
"(0.275, 0.65625)"
"(0.22500000000000003, 0.425)"
"(0.23, 0.4575)"
"(0.39333333333333337, 0.5666666666666667)"
"(0.07870370370370372, 0.45185185185185195)"
"(0.2380952380952381, 0.4761904761904762)"
"(-0.0390625, 0.6972222222222222)"
"(0.18333333333333332, 0.5416666666666666)"
"(0.19833333333333336, 0.5716666666666667)"
"(0.14685185185185187, 0.5554629629629628)"
"(0.18214285714285713, 0.4083333333333333)"
"(0.2605, 0.5583333333333333)"
"(0.6008333333333333, 0.65)"
"(0.19188988095238094, 0.5791666666666667)"
"(0.5, 0.30833333333333335)"
"(0.4666666666666667, 0.75)"
"(0.3, 0.15000000000000002)"
"(0.38749999999999996, 0.590625)"
"(0.0009788359788359753, 0.5298148148148148)"
"(0.14599567099567098, 0.39015151515151514)"
"(0.35, 0.45)"
"(0.5375, 0.6347222222222222)"
"(-0.25952380952380955, 0.5785714285714285)"
"(0.40179063360881545, 0.503030303030303)"
"(0.3125, 0.4232142857142857)"
"(0.32857142857142857, 0.5452380952380952)"
"(0.8, 0.75)"
"(-0.10476190476190476, 0.5119047619047619)"
"(0.08333333333333333, 0.3833333333333333)"
"(0.36458333333333337, 0.59375)"
"(0.5095238095238096, 0.4904761904761905)"
"(0.34199999999999997, 0.45599999999999996)"
"(0.49375, 0.6875)"
"(-0.019444444444444445, 0.36944444444444446)"
"(0.3375, 0.6)"
"(0.09666666666666665, 0.44000000000000006)"
"(0.25999999999999995, 0.5733333333333334)"
"(-0.0875, 0.2)"
"(0.14375, 0.4375)"
"(0.13749999999999998, 0.5208333333333334)"
"(0.375, 0.5)"
"(0.2268181818181818, 0.4752272727272727)"
"(0.33916666666666667, 0.38166666666666665)"
"(0.4125, 0.7444444444444445)"
"(0.0, 0.0)"
"(0.0, 0.5)"
"(0.20606060606060606, 0.4166666666666667)"
"(0.25, 0.43322649572649574)"
"(0.32, 0.5977777777777777)"
"(0.37716666666666665, 0.522)"
"(0.002777777777777768, 0.5333333333333333)"
"(0.30454545454545456, 0.39431818181818185)"
"(0.06944444444444443, 0.6055555555555555)"
"(0.32261904761904764, 0.48119047619047617)"
"(0.3580357142857143, 0.5321428571428571)"
"(0.2590909090909091, 0.475)"
"(0.05843939393939392, 0.5238333333333334)"
"(-0.06666666666666662, 0.8555555555555555)"
"(0.24284722222222221, 0.6070833333333333)"
"(0.2708333333333333, 0.43750000000000006)"
"(0.2111111111111111, 0.4555555555555555)"
"(0.65, 1.0)"
"(0.2625, 0.7958333333333334)"
"(-0.0700892857142857, 0.46785714285714286)"
"(0.3125, 0.4596153846153846)"
"(0.25833333333333336, 0.5583333333333333)"
"(0.355, 0.475)"
"(0.19999999999999998, 0.6666666666666666)"
"(-0.04062499999999995, 0.7135416666666665)"
"(-0.24722222222222223, 0.44722222222222224)"
"(0.18208333333333332, 0.5104166666666666)"
"(-0.07458333333333333, 0.3383333333333333)"
"(0.29583333333333334, 0.8958333333333334)"
"(0.3055555555555555, 0.8333333333333334)"
"(0.11666666666666667, 0.4666666666666667)"
"(0.31851851851851853, 0.55)"
"(0.2827272727272727, 0.5466666666666667)"
"(0.31428571428571433, 0.33571428571428574)"
"(0.23333333333333336, 0.30833333333333335)"
"(0.35875, 0.29)"
"(0.875, 0.6000000000000001)"
"(-0.08, 0.5599999999999999)"
"(0.5028571428571429, 0.6757142857142857)"
"(0.39999999999999997, 0.5666666666666667)"
"(0.20000000000000004, 0.5)"
"(0.6583333333333333, 0.5666666666666667)"
"(0.4976190476190476, 0.6428571428571429)"
"(0.2775, 0.5225)"
"(0.07812500000000001, 0.515625)"
"(0.2401111111111111, 0.49266666666666664)"
"(0.475, 0.5125000000000001)"
"(0.0, 0.0)"
"(0.42000000000000004, 0.63)"
"(0.0, 0.625)"
"(0.184375, 0.37812500000000004)"
"(0.2663690476190476, 0.4679563492063492)"
"(0.09714285714285713, 0.4428571428571429)"
"(0.6714285714285715, 0.5428571428571428)"
"(0.23787878787878788, 0.42291666666666666)"
"(0.22083333333333335, 0.49166666666666664)"
"(0.375, 0.5)"
"(-0.011111111111111108, 0.38611111111111107)"
"(0.16666666666666666, 0.7000000000000001)"
"(0.2825925925925926, 0.5485802469135803)"
"(-0.11099999999999999, 0.72)"
"(0.0407142857142857, 0.4035714285714286)"
"(0.09999999999999999, 0.19999999999999998)"
"(-0.25, 0.4)"
"(0.2090909090909091, 0.4272727272727273)"
"(0.25833333333333336, 0.3)"
"(0.0, 0.44166666666666665)"
"(0.5750000000000001, 0.7000000000000001)"
"(0.3285714285714286, 0.625)"
"(0.04, 0.39142857142857146)"
"(0.18333333333333335, 0.3683333333333333)"
"(-0.1, 0.4)"
"(0.09227272727272728, 0.49757575757575756)"
"(-1.586032892321652e-17, 0.8198412698412698)"
"(0.11249999999999999, 0.7784722222222222)"
"(-0.008333333333333337, 0.5283333333333333)"
"(-0.08888888888888885, 0.7999999999999999)"
"(0.625, 0.63125)"
"(0.18863636363636363, 0.625)"
"(0.2961538461538461, 0.6115384615384616)"
"(0.5, 0.5666666666666668)"
"(0.29333333333333333, 0.6333333333333333)"
"(0.1875, 0.25)"
"(-0.25, 0.5)"
"(0.26944444444444443, 0.3888888888888889)"
"(0.15625, 0.39375)"
"(-0.016666666666666666, 0.3333333333333333)"
"(0.575, 0.65)"
"(0.07444444444444445, 0.7122222222222223)"
"(0.35833333333333334, 0.7916666666666666)"
"(0.4125, 0.6593749999999999)"
"(0.3333333333333333, 0.6)"
"(0.12222222222222223, 0.6414141414141414)"
"(0.5114285714285715, 0.6714285714285716)"
"(0.08107142857142856, 0.5563095238095238)"
"(-0.21875, 0.7166666666666666)"
"(0.22045454545454543, 0.4022727272727273)"
"(0.325, 0.6268518518518519)"
"(0.0, 0.5)"
"(0.09375, 0.325)"
"(0.0, 0.0)"
"(0.3575757575757576, 0.5530303030303031)"
"(0.09269972451790634, 0.36253443526170803)"
"(0.12229437229437229, 0.6301587301587301)"
"(0.2976388888888889, 0.625)"
"(0.275, 0.5)"
"(0.37, 0.42000000000000004)"
"(0.5107142857142858, 0.5952380952380951)"
"(0.4121212121212121, 0.6)"
"(0.26666666666666666, 0.5833333333333334)"
"(0.2875, 0.7597222222222222)"
"(0.25416666666666665, 0.4533333333333333)"
"(0.30000000000000004, 0.45)"
"(0.18750000000000003, 0.84375)"
"(-0.09500000000000003, 0.56)"
"(0.1, 0.1)"
"(0.0, 0.0)"
"(0.1125, 0.4822916666666666)"
"(0.12166666666666667, 0.6216666666666667)"
"(0.0, 0.0)"
"(0.43875, 0.5725)"
"(-0.06770833333333334, 0.7302083333333335)"
"(0.33095238095238094, 0.6309523809523808)"
"(0.4083333333333334, 0.4666666666666666)"
"(0.5333333333333333, 0.7000000000000001)"
"(0.4199404761904762, 0.7202380952380952)"
"(0.35, 0.3875)"
"(0.2255208333333333, 0.5)"
"(0.3491666666666666, 0.6333333333333334)"
"(0.24166666666666664, 0.3416666666666666)"
"(0.2979797979797979, 0.4866666666666667)"
"(0.0, 0.125)"
"(0.0, 0.0)"
"(0.39166666666666666, 0.7416666666666667)"
"(0.009999999999999998, 0.49000000000000005)"
"(0.34285714285714286, 0.4571428571428572)"
"(-0.21000000000000002, 0.6849999999999999)"
"(0.08, 0.38)"
"(0.3090909090909091, 0.625)"
"(0.25, 0.25)"
"(0.44833333333333336, 0.54)"
"(0.19375, 0.6125)"
"(0.007051282051282044, 0.6442307692307693)"
"(0.3041666666666667, 0.6687499999999998)"
"(0.07291666666666667, 0.29583333333333334)"
"(0.075, 0.7583333333333334)"
"(0.28833333333333333, 0.755)"
"(-0.012727272727272731, 0.3)"
"(0.5166666666666667, 0.5750000000000001)"
"(0.20833333333333331, 0.4904761904761905)"
"(0.29153645833333336, 0.4604166666666667)"
"(0.7999999999999999, 0.7000000000000001)"
"(0.7625, 0.7)"
"(0.26333333333333336, 0.43388888888888894)"
"(0.27999999999999997, 0.28)"
"(0.2833333333333333, 0.5)"
"(0.37142857142857144, 0.4642857142857143)"
"(0.495, 0.6950000000000001)"
"(0.425, 0.4625)"
"(0.2617845117845118, 0.4491582491582491)"
"(-0.12499999999999999, 0.4066666666666667)"
"(0.37777777777777777, 0.5444444444444445)"
"(0.06666666666666665, 0.6814814814814816)"
"(0.28995670995670997, 0.6302380952380953)"
"(0.07444444444444442, 0.36888888888888893)"
"(0.325, 0.375)"
"(0.4666666666666666, 0.5833333333333334)"
"(0.375, 0.625)"
"(0.5002604166666667, 0.55625)"
"(-0.22499999999999992, 0.8333333333333333)"
"(0.3375, 0.31666666666666665)"
"(0.18666666666666665, 0.2333333333333333)"
"(0.08833333333333333, 0.4916666666666667)"
"(0.11363636363636363, 0.518939393939394)"
"(0.0, 0.3333333333333333)"
"(-0.0035714285714285726, 0.23392857142857143)"
"(0.55, 0.475)"
"(0.5583333333333333, 0.5833333333333333)"
"(0.44000000000000006, 0.6)"
"(0.08363095238095239, 0.31190476190476185)"
"(0.3409090909090909, 0.4720779220779221)"
"(0.06439393939393939, 0.4090909090909091)"
"(0.2, 0.3)"
"(0.2319805194805195, 0.48214285714285715)"
"(0.03222222222222222, 0.31777777777777777)"
"(-0.009999999999999998, 0.19)"
"(0.2638888888888889, 0.45555555555555555)"
"(-0.1734616573902288, 0.6287956091527519)"
"(0.2226851851851852, 0.6060185185185185)"
"(0.29305555555555557, 0.6638888888888889)"
"(-0.07594696969696967, 0.5083333333333333)"
"(0.21666666666666667, 0.3833333333333333)"
"(0.5, 0.8888888888888888)"
"(0.315, 0.42000000000000004)"
"(0.2375, 0.5233333333333333)"
"(0.4, 0.44999999999999996)"
"(0.0909090909090909, 0.5571428571428572)"
"(0.1962962962962963, 0.437037037037037)"
"(0.3338392857142857, 0.5257142857142857)"
"(-0.038888888888888896, 0.6055555555555555)"
"(0.3815340909090909, 0.46505681818181815)"
"(0.23103505291005288, 0.5057208994708995)"
"(0.315625, 0.5)"
"(0.23333333333333334, 0.5933333333333333)"
"(0.24375, 0.475)"
"(0.04285714285714288, 0.6523809523809524)"
"(-0.012941919191919194, 0.43124999999999997)"
"(0.27272727272727276, 0.49242424242424243)"
"(0.34642857142857136, 0.4928571428571429)"
"(0.3666666666666667, 0.5666666666666667)"
"(0.25, 0.5333333333333333)"
"(0.02542735042735043, 0.5376068376068376)"
"(0.09166666666666666, 0.49404761904761907)"
"(0.16145833333333331, 0.521875)"
"(0.22175925925925927, 0.41851851851851857)"
"(0.18333333333333335, 0.43333333333333335)"
"(0.004538690476190467, 0.36488095238095236)"
"(0.04000000000000002, 0.5333333333333333)"
"(0.21111111111111114, 0.3055555555555555)"
"(0.011363636363636364, 0.47878787878787876)"
"(-0.5, 0.5)"
"(0.012121212121212116, 0.19999999999999998)"
"(0.3666666666666667, 0.4000000000000001)"
"(0.13636363636363635, 0.5)"
"(0.004166666666666652, 0.6999999999999998)"
"(0.43611111111111117, 0.65)"
"(0.28703703703703703, 0.5342592592592593)"
"(0.4333333333333333, 0.7666666666666666)"
"(0.07291666666666667, 0.359375)"
"(0.12222222222222223, 0.5)"
"(-0.03035714285714286, 0.4660714285714286)"
"(0.1, 0.45)"
"(0.39999999999999997, 0.4333333333333333)"
"(-0.4333333333333333, 0.4000000000000001)"
"(0.4, 0.7)"
"(0.15333333333333332, 0.47333333333333333)"
"(0.40833333333333327, 0.6773809523809524)"
"(0.08936688311688312, 0.42467532467532465)"
"(0.29465488215488206, 0.47643097643097654)"
"(0.13166666666666665, 0.19333333333333333)"
"(0.07417748917748918, 0.34023809523809523)"
"(0.6666666666666666, 0.6666666666666666)"
"(-0.16666666666666666, 0.75)"
"(0.43, 0.4600000000000001)"
"(0.4583333333333333, 0.6416666666666667)"
"(0.10999999999999999, 0.6199999999999999)"
"(0.09625850340136055, 0.3318027210884354)"
"(0.31805555555555554, 0.5138888888888888)"
"(0.43750000000000006, 0.5666666666666668)"
"(-0.16041666666666665, 0.47291666666666665)"
"(0.25555555555555554, 0.5777777777777777)"
"(0.3055555555555556, 0.43333333333333335)"
"(0.1243596681096681, 0.4992875180375181)"
"(0.15833333333333335, 0.2333333333333333)"
"(0.1, 0.44999999999999996)"
"(0.42000000000000004, 0.425)"
"(0.41875, 0.6875)"
"(0.18666666666666668, 0.5266666666666666)"
"(0.20416666666666666, 0.34345238095238095)"
"(0.05436507936507936, 0.38075396825396823)"
"(0.0, 0.0)"
"(0.16666666666666666, 0.29166666666666663)"
"(0.18333333333333335, 0.39999999999999997)"
"(0.1375, 0.375)"
"(0.39583333333333326, 0.8083333333333332)"
"(0.11785714285714287, 0.49166666666666664)"
"(0.125, 0.5)"
"(0.012121212121212128, 0.5878787878787879)"
"(0.6666666666666666, 0.6666666666666666)"
"(0.0, 0.0)"
"(0.16666666666666666, 0.5666666666666667)"
"(0.20666666666666664, 0.19333333333333336)"
"(0.2, 0.3)"
"(0.0, 0.0)"
"(0.25, 0.4625)"
"(-0.04999999999999999, 0.9)"
"(0.5, 0.5)"
"(0.37749999999999995, 0.67)"
